0.286289	-0.454853	0.231567	0.003181	-0.418182	-0.631902	-0.592506	-0.303483	-0.242424	-0.702128	-0.687070	-0.834696	-0.751119	-0.748680	-0.793103	-0.834586	-0.904040	-0.509434	-0.830986	-0.793103	0.213803	-0.392857	0.079635	-0.129571	-0.302632	-0.689622	-0.613419	0.278351	-0.531496	-0.555556	1.000000
-0.144399	-0.084883	-0.185820	-0.444920	-0.472727	-0.705521	-0.845433	-0.671642	-0.525253	-0.702128	-0.805867	-0.634475	-0.838948	-0.874082	-0.862069	-0.894737	-0.944444	-0.698113	-0.802817	-0.862069	-0.198862	0.165245	-0.268987	-0.525757	-0.381579	-0.751697	-0.766773	-0.312715	-0.452756	-0.607843	1.000000
-0.160490	-0.036862	-0.171999	-0.457731	-0.436364	-0.503067	-0.536300	-0.462687	-0.202020	-0.872340	-0.789207	-0.682652	-0.797767	-0.888763	-0.448276	-0.563910	-0.742424	-0.245283	-0.380282	-0.862069	-0.366062	-0.166311	-0.386523	-0.660195	-0.447368	-0.679922	-0.629393	-0.230241	-0.507874	-0.895425	1.000000
-0.761181	-0.815353	-0.771267	-0.889374	-0.109091	-0.717791	-0.859485	-0.791045	-0.232323	-0.191489	-0.880478	-0.727293	-0.891439	-0.966761	-0.448276	-0.819549	-0.898990	-0.471698	-0.661972	-0.862069	-0.836357	-0.805970	-0.853379	-0.936247	-0.197368	-0.829292	-0.857827	-0.573883	-0.649606	-0.699346	-1.000000
0.342136	-0.098411	0.290996	0.069353	-0.254545	-0.490798	-0.484778	-0.144279	-0.282828	-0.872340	-0.579862	-0.660994	-0.665834	-0.674306	-0.793103	-0.834586	-0.914141	-0.622642	-0.915493	-0.931034	0.511206	0.256397	0.370487	0.194357	-0.092105	-0.548012	-0.495208	0.381443	-0.503937	-0.738562	1.000000
-0.084765	-0.210687	-0.084928	-0.354316	0.072727	-0.220859	-0.288056	-0.084577	-0.050505	-0.446809	-0.496559	-0.760442	-0.557273	-0.642143	-0.724138	-0.744361	-0.863636	-0.584906	-0.802817	-0.862069	0.318392	0.041578	0.260919	-0.002261	0.434211	-0.357905	-0.249201	0.443299	-0.192913	-0.464052	1.000000
0.102655	0.041596	0.119619	-0.198727	-0.036364	0.042945	0.086651	0.233831	0.131313	-0.489362	-0.479174	-0.511160	-0.546059	-0.633178	-0.724138	-0.518797	-0.737374	-0.547170	-0.661972	-0.724138	0.082889	0.172175	0.096569	-0.270153	0.026316	-0.225994	-0.020767	0.271478	-0.259843	-0.437908	1.000000
-0.076246	-0.196483	-0.083546	-0.384093	-0.218182	-0.294479	-0.367681	-0.402985	-0.151515	-0.702128	-0.746469	-0.752486	-0.787872	-0.856600	-0.724138	-0.654135	-0.813131	-0.547170	-0.436620	-0.862069	-0.140519	-0.093817	-0.172369	-0.486925	0.118421	-0.307468	-0.135783	0.243986	0.299213	-0.594771	1.000000
-0.698140	-0.650321	-0.713081	-0.857137	0.090909	-0.619632	-0.948478	-0.870647	0.696970	-0.148936	-0.707352	-0.522210	-0.759223	-0.896085	-0.586207	-0.864662	-0.959596	-0.698113	-0.042254	-0.655172	-0.780149	-0.710554	-0.806265	-0.909851	-0.250000	-0.860330	-0.964856	-0.821306	-0.212598	-0.673203	-1.000000
-0.311941	-0.158607	-0.272614	-0.573955	-0.054545	0.116564	0.002342	-0.134328	-0.101010	-0.021277	-0.571170	-0.598674	-0.565000	-0.798363	-0.517241	0.037594	-0.651515	-0.320755	-0.746479	-0.655172	-0.307008	-0.067697	-0.315803	-0.619396	0.223684	0.160039	0.105431	0.223368	-0.496063	-0.241830	1.000000
-0.792513	-0.719310	-0.787022	-0.900403	-0.563636	-0.576687	-0.718970	-0.781095	0.292929	-0.148936	-0.784136	-0.158011	-0.825567	-0.937549	-0.517241	-0.443609	-0.782828	-0.396226	-0.042254	-0.655172	-0.852010	-0.615672	-0.848797	-0.938606	-0.644737	-0.726479	-0.776358	-0.649485	-0.322835	-0.607843	-1.000000
0.131999	-0.215421	0.103034	-0.163097	-0.327273	-0.484663	-0.494145	-0.203980	-0.474747	-0.787234	-0.509598	-0.806409	-0.554351	-0.666611	-0.862069	-0.774436	-0.883838	-0.471698	-0.830986	-0.931034	0.204554	-0.223881	0.150356	-0.173810	-0.368421	-0.598448	-0.570288	0.230241	-0.610236	-0.856209	1.000000
0.249373	-0.035509	0.380831	-0.065536	0.381818	1.000000	0.756440	0.592040	0.868687	0.319149	-0.406012	-0.325967	-0.256279	-0.590592	-0.448276	-0.007519	-0.449495	-0.018868	1.000000	-0.655172	0.098541	0.050107	0.194183	-0.293256	0.223684	0.142580	0.226837	0.725086	0.527559	-0.411765	1.000000
-0.398078	-0.584038	-0.409854	-0.680594	-0.000000	-0.171779	-0.451991	-0.303483	-0.111111	-0.191489	-0.873959	-0.710055	-0.926683	-0.976997	-0.655172	-0.488722	-0.797980	-0.471698	-0.633803	-0.724138	-0.459267	-0.404584	-0.539320	-0.788783	0.092105	-0.123181	-0.223642	0.175258	-0.224409	-0.385621	-1.000000
-0.290170	-0.205276	-0.302605	-0.571835	-0.254545	-0.509202	-0.437939	-0.512438	0.030303	-0.744681	-0.776892	-0.177901	-0.760260	-0.880209	-0.517241	-0.578947	-0.727273	-0.320755	-0.549296	-0.862069	-0.410886	-0.081557	-0.422382	-0.693423	-0.210526	-0.668283	-0.464856	-0.161512	-0.425197	-0.830065	1.000000
-0.387666	-0.419006	-0.408334	-0.650817	-0.109091	-0.613497	-0.812646	-0.721393	-0.414141	-0.702128	-0.867439	-0.552265	-0.873533	-0.931199	-0.724138	-0.804511	-0.904040	-0.660377	-0.690141	-0.931034	-0.489861	-0.257996	-0.530056	-0.747247	-0.171053	-0.712900	-0.779553	-0.457045	-0.559055	-0.856209	-1.000000
