0.042075	-0.954684	0.091977	-0.272534	0.181818	0.588957	0.405152	0.462687	0.373737	0.234043	-0.287939	-0.759116	-0.261933	-0.452377	-0.724138	-0.293233	-0.727273	-0.396226	-0.380282	-0.655172	0.241551	-0.716951	0.336620	-0.098604	0.197368	0.239573	0.137380	0.821306	0.196850	-0.163399	1.000000
0.286289	-0.454853	0.231567	0.003181	-0.418182	-0.631902	-0.592506	-0.303483	-0.242424	-0.702128	-0.687070	-0.834696	-0.751119	-0.748680	-0.793103	-0.834586	-0.904040	-0.509434	-0.830986	-0.793103	0.213803	-0.392857	0.079635	-0.129571	-0.302632	-0.689622	-0.613419	0.278351	-0.531496	-0.555556	1.000000
0.259785	-0.686845	0.261972	-0.021421	-0.145455	-0.300613	-0.072600	0.034826	-0.242424	-0.617021	-0.532778	-0.813923	-0.558875	-0.672625	-0.379310	-0.654135	-0.712121	-0.283019	-0.718310	-0.724138	0.039488	-0.752132	0.013895	-0.316850	-0.131579	-0.654704	-0.361022	0.113402	-0.685039	-0.712418	1.000000
-0.482323	-0.594860	-0.464032	-0.716988	0.363636	-0.073620	-0.259953	-0.194030	0.040404	0.106383	-0.839189	-0.765746	-0.862413	-0.923840	-0.586207	-0.533835	-0.813131	-0.584906	-0.605634	-0.724138	-0.463536	-0.374733	-0.472185	-0.726504	0.421053	-0.033948	-0.143770	0.195876	-0.047244	-0.098039	1.000000
0.066686	-0.305377	0.047751	-0.239449	-0.236364	-0.447853	-0.470726	-0.263682	-0.262626	-0.702128	-0.757334	-0.817459	-0.771663	-0.824026	-0.862069	-0.819549	-0.883838	-0.622642	-0.830986	-0.931034	0.063678	-0.166311	0.023856	-0.301612	-0.039474	-0.551891	-0.396166	0.326460	-0.409449	-0.620915	1.000000
-0.144399	-0.084883	-0.185820	-0.444920	-0.472727	-0.705521	-0.845433	-0.671642	-0.525253	-0.702128	-0.805867	-0.634475	-0.838948	-0.874082	-0.862069	-0.894737	-0.944444	-0.698113	-0.802817	-0.862069	-0.198862	0.165245	-0.268987	-0.525757	-0.381579	-0.751697	-0.766773	-0.312715	-0.452756	-0.607843	1.000000
-0.167116	-0.446737	-0.173381	-0.459173	-0.200000	-0.325153	-0.531616	-0.343284	-0.212121	-0.531915	-0.714596	-0.723757	-0.735476	-0.823092	-0.724138	-0.413534	-0.858586	-0.509434	-0.661972	-0.793103	-0.111348	-0.186567	-0.142487	-0.452517	-0.092105	0.035887	-0.367412	0.243986	-0.122047	-0.346405	1.000000
0.153770	0.020629	0.224656	-0.169035	-0.200000	0.392638	-0.035129	0.114428	0.353535	0.191489	-0.388627	0.417901	-0.028130	-0.591340	-0.931034	0.218045	-0.550505	0.547170	0.042254	-0.172414	-0.072928	-0.044776	0.008915	-0.436296	-0.565789	-0.295829	-0.418530	0.216495	-0.362205	-0.385621	1.000000
-0.160490	-0.036862	-0.171999	-0.457731	-0.436364	-0.503067	-0.536300	-0.462687	-0.202020	-0.872340	-0.789207	-0.682652	-0.797767	-0.888763	-0.448276	-0.563910	-0.742424	-0.245283	-0.380282	-0.862069	-0.366062	-0.166311	-0.386523	-0.660195	-0.447368	-0.679922	-0.629393	-0.230241	-0.507874	-0.895425	1.000000
-0.361162	-0.127494	-0.311589	-0.631135	0.090909	0.288344	-0.002342	-0.203980	0.020202	0.148936	-0.927562	-0.642431	-0.877114	-0.953649	-0.724138	-0.142857	-0.722222	-0.396226	-0.661972	-0.517241	-0.494842	0.065565	-0.418397	-0.748083	0.236842	0.445199	0.108626	0.518900	-0.196850	0.150327	1.000000
