0.286289	-0.454853	0.231567	0.003181	-0.418182	-0.631902	-0.592506	-0.303483	-0.242424	-0.702128	-0.687070	-0.834696	-0.751119	-0.748680	-0.793103	-0.834586	-0.904040	-0.509434	-0.830986	-0.793103	0.213803	-0.392857	0.079635	-0.129571	-0.302632	-0.689622	-0.613419	0.278351	-0.531496	-0.555556	1.000000
0.202991	-0.219479	0.191486	-0.101166	0.036364	-0.134969	-0.077283	0.273632	0.020202	-0.574468	-0.540746	-0.811271	-0.639259	-0.674156	-0.724138	-0.428571	-0.808081	-0.207547	-0.605634	-0.724138	0.112771	-0.279851	0.016883	-0.250983	-0.039474	-0.229874	-0.281150	0.670103	-0.192913	-0.568627	1.000000
-0.579819	-0.278323	-0.532997	-0.794189	0.618182	0.625767	0.128806	0.044776	0.555556	1.000000	-0.721840	-0.648177	-0.746690	-0.923690	-0.517241	0.097744	-0.712121	-0.283019	0.464789	-0.448276	-0.503380	-0.228145	-0.517307	-0.811984	0.828947	0.627546	0.097444	0.773196	1.000000	0.542484	1.000000
0.259785	-0.686845	0.261972	-0.021421	-0.145455	-0.300613	-0.072600	0.034826	-0.242424	-0.617021	-0.532778	-0.813923	-0.558875	-0.672625	-0.379310	-0.654135	-0.712121	-0.283019	-0.718310	-0.724138	0.039488	-0.752132	0.013895	-0.316850	-0.131579	-0.654704	-0.361022	0.113402	-0.685039	-0.712418	1.000000
0.066686	-0.305377	0.047751	-0.239449	-0.236364	-0.447853	-0.470726	-0.263682	-0.262626	-0.702128	-0.757334	-0.817459	-0.771663	-0.824026	-0.862069	-0.819549	-0.883838	-0.622642	-0.830986	-0.931034	0.063678	-0.166311	0.023856	-0.301612	-0.039474	-0.551891	-0.396166	0.326460	-0.409449	-0.620915	1.000000
-0.363056	-0.247886	-0.358579	-0.631474	0.200000	-0.110429	-0.559719	-0.402985	0.151515	0.063830	-0.658095	-0.550497	-0.707958	-0.835046	-0.517241	-0.578947	-0.873737	-0.471698	-0.802817	-0.724138	-0.350409	-0.140725	-0.400468	-0.650118	0.236842	-0.338506	-0.571885	0.072165	-0.354331	-0.215686	1.000000
-0.430262	-0.180927	-0.395895	-0.680764	0.345455	0.067485	-0.128806	-0.064677	0.303030	0.021277	-0.859471	-0.716243	-0.844603	-0.934561	-0.724138	-0.503759	-0.818182	-0.547170	-0.633803	-0.793103	-0.462113	-0.002665	-0.444295	-0.727635	0.302632	-0.004850	-0.138978	0.415808	0.110236	-0.320261	1.000000
-0.481376	-0.030774	-0.444682	-0.718006	0.200000	0.355828	0.063232	-0.154229	-0.020202	0.361702	-0.865266	-0.452376	-0.879188	-0.935980	-0.655172	0.052632	-0.611111	-0.471698	-0.718310	-0.379310	-0.490573	0.527719	-0.529459	-0.741349	0.500000	1.000000	0.765176	0.518900	0.106299	1.000000	1.000000
-0.144399	-0.084883	-0.185820	-0.444920	-0.472727	-0.705521	-0.845433	-0.671642	-0.525253	-0.702128	-0.805867	-0.634475	-0.838948	-0.874082	-0.862069	-0.894737	-0.944444	-0.698113	-0.802817	-0.862069	-0.198862	0.165245	-0.268987	-0.525757	-0.381579	-0.751697	-0.766773	-0.312715	-0.452756	-0.607843	1.000000
-0.167116	-0.446737	-0.173381	-0.459173	-0.200000	-0.325153	-0.531616	-0.343284	-0.212121	-0.531915	-0.714596	-0.723757	-0.735476	-0.823092	-0.724138	-0.413534	-0.858586	-0.509434	-0.661972	-0.793103	-0.111348	-0.186567	-0.142487	-0.452517	-0.092105	0.035887	-0.367412	0.243986	-0.122047	-0.346405	1.000000
0.153770	0.020629	0.224656	-0.169035	-0.200000	0.392638	-0.035129	0.114428	0.353535	0.191489	-0.388627	0.417901	-0.028130	-0.591340	-0.931034	0.218045	-0.550505	0.547170	0.042254	-0.172414	-0.072928	-0.044776	0.008915	-0.436296	-0.565789	-0.295829	-0.418530	0.216495	-0.362205	-0.385621	1.000000
-0.160490	-0.036862	-0.171999	-0.457731	-0.436364	-0.503067	-0.536300	-0.462687	-0.202020	-0.872340	-0.789207	-0.682652	-0.797767	-0.888763	-0.448276	-0.563910	-0.742424	-0.245283	-0.380282	-0.862069	-0.366062	-0.166311	-0.386523	-0.660195	-0.447368	-0.679922	-0.629393	-0.230241	-0.507874	-0.895425	1.000000
-0.271239	-0.295232	-0.295833	-0.541039	-0.163636	-0.674847	-0.653396	-0.472637	-0.464646	-0.617021	-0.738501	-0.611050	-0.770249	-0.855816	-0.724138	-0.849624	-0.898990	-0.584906	-0.830986	-0.931034	-0.207400	0.005330	-0.272972	-0.531656	-0.013158	-0.689622	-0.535144	0.106529	-0.421260	-0.647059	1.000000
0.214350	-0.158607	0.191486	-0.052810	-0.181818	-0.484663	-0.306792	-0.054726	-0.474747	-0.829787	-0.532054	-0.709613	-0.518635	-0.605535	-0.724138	-0.744361	-0.828283	-0.433962	-0.830986	-0.931034	0.379580	0.005330	0.358534	0.087692	0.052632	-0.441319	-0.142173	0.642612	-0.523622	-0.725490	1.000000
-0.422689	-0.594183	-0.421740	-0.680594	-0.000000	-0.337423	-0.784543	-0.691542	-0.080808	-0.234043	-0.947121	-0.828508	-0.941007	-0.970609	-0.862069	-0.744361	-0.914141	-0.773585	-0.746479	-0.931034	-0.532551	-0.548507	-0.544997	-0.781115	-0.210526	-0.513094	-0.698083	-0.498282	-0.362205	-0.647059	-1.000000
-0.761181	-0.815353	-0.771267	-0.889374	-0.109091	-0.717791	-0.859485	-0.791045	-0.232323	-0.191489	-0.880478	-0.727293	-0.891439	-0.966761	-0.448276	-0.819549	-0.898990	-0.471698	-0.661972	-0.862069	-0.836357	-0.805970	-0.853379	-0.936247	-0.197368	-0.829292	-0.857827	-0.573883	-0.649606	-0.699346	-1.000000
-0.208765	-0.692256	-0.188584	-0.524157	-0.018182	0.196319	-0.025761	-0.024876	0.474747	-0.148936	-0.763129	-0.845304	-0.752438	-0.857646	-0.655172	-0.233083	-0.676768	-0.132075	-0.183099	-0.793103	-0.278549	-0.623667	-0.256039	-0.608877	-0.105263	0.101843	0.006390	0.642612	0.224409	-0.424837	1.000000
0.342136	-0.098411	0.290996	0.069353	-0.254545	-0.490798	-0.484778	-0.144279	-0.282828	-0.872340	-0.579862	-0.660994	-0.665834	-0.674306	-0.793103	-0.834586	-0.914141	-0.622642	-0.915493	-0.931034	0.511206	0.256397	0.370487	0.194357	-0.092105	-0.548012	-0.495208	0.381443	-0.503937	-0.738562	1.000000
-0.084765	-0.210687	-0.084928	-0.354316	0.072727	-0.220859	-0.288056	-0.084577	-0.050505	-0.446809	-0.496559	-0.760442	-0.557273	-0.642143	-0.724138	-0.744361	-0.863636	-0.584906	-0.802817	-0.862069	0.318392	0.041578	0.260919	-0.002261	0.434211	-0.357905	-0.249201	0.443299	-0.192913	-0.464052	1.000000
-0.038383	-0.547514	-0.002004	-0.347444	0.200000	0.282209	0.044496	0.393035	1.000000	0.021277	-0.323434	-0.727735	-0.385666	-0.609270	-0.586207	-0.458647	-0.813131	-0.094340	-0.577465	-0.586207	0.018855	-0.500000	0.015887	-0.372886	0.092105	-0.286130	-0.384984	0.752577	-0.011811	-0.333333	1.000000
-0.280704	-0.200541	-0.258932	-0.574719	-0.054545	0.030675	-0.334895	-0.124378	0.202020	-0.191489	-0.897139	-0.724641	-0.872497	-0.946776	-0.862069	-0.563910	-0.863636	-0.471698	-0.802817	-0.793103	-0.310566	0.129531	-0.282932	-0.650167	0.065789	0.235694	-0.115016	0.855670	0.062992	-0.045752	1.000000
0.100762	-0.287115	0.082303	-0.193637	-0.254545	-0.460123	-0.302108	-0.233831	-0.353535	-0.702128	-0.463238	-0.341878	-0.540593	-0.675987	-0.379310	-0.624060	-0.742424	-0.283019	-0.577465	-0.793103	-0.048026	-0.187633	-0.108621	-0.401396	-0.171053	-0.641125	-0.448882	0.024055	-0.692913	-0.751634	1.000000
-0.212551	0.052418	-0.189966	-0.500403	-0.000000	-0.073620	-0.213115	-0.124378	-0.121212	-0.361702	-0.763129	-0.711823	-0.741695	-0.862913	-0.793103	-0.563910	-0.818182	-0.584906	-0.718310	-0.862069	-0.122021	0.316098	-0.014991	-0.467263	0.223684	0.132881	0.012780	0.388316	-0.027559	-0.424837	1.000000
0.002319	-0.638823	-0.015825	-0.311474	-0.181818	-0.404908	-0.536300	-0.203980	-0.313131	-0.531915	-0.646505	-0.795801	-0.632663	-0.797168	-0.724138	-0.578947	-0.828283	-0.471698	-0.690141	-0.793103	-0.140519	-0.600213	-0.158424	-0.487908	-0.276316	-0.507274	-0.602236	0.003436	-0.527559	-0.686275	1.000000
0.102655	0.041596	0.119619	-0.198727	-0.036364	0.042945	0.086651	0.233831	0.131313	-0.489362	-0.479174	-0.511160	-0.546059	-0.633178	-0.724138	-0.518797	-0.737374	-0.547170	-0.661972	-0.724138	0.082889	0.172175	0.096569	-0.270153	0.026316	-0.225994	-0.020767	0.271478	-0.259843	-0.437908	1.000000
-0.049742	-0.034833	-0.046230	-0.358812	0.218182	-0.196319	0.133489	0.194030	0.202020	-0.404255	-0.645781	-0.541215	-0.694482	-0.772214	-0.586207	-0.563910	-0.747475	-0.584906	-0.633803	-0.793103	-0.078620	0.069829	-0.146471	-0.430397	0.210526	-0.361785	-0.107029	0.271478	-0.224409	-0.607843	1.000000
0.163235	0.133581	0.162463	-0.135949	-0.254545	-0.061350	-0.222482	-0.243781	-0.202020	-0.446809	-0.678377	-0.891271	-0.738868	-0.770757	-0.793103	-0.533835	-0.823232	-0.622642	-0.802817	-0.793103	0.154038	0.006397	0.105533	-0.199862	0.052632	0.225994	-0.027157	0.223368	-0.169291	-0.254902	1.000000
-0.133986	-0.447413	-0.126391	-0.436946	-0.072727	-0.159509	-0.367681	-0.223881	-0.050505	-0.361702	-0.839189	-0.855912	-0.865617	-0.894553	-0.862069	-0.593985	-0.863636	-0.660377	-0.746479	-0.793103	-0.126290	-0.187633	-0.180338	-0.471195	-0.026316	0.072745	-0.158147	0.278351	0.066929	-0.111111	1.000000
-0.076246	-0.196483	-0.083546	-0.384093	-0.218182	-0.294479	-0.367681	-0.402985	-0.151515	-0.702128	-0.746469	-0.752486	-0.787872	-0.856600	-0.724138	-0.654135	-0.813131	-0.547170	-0.436620	-0.862069	-0.140519	-0.093817	-0.172369	-0.486925	0.118421	-0.307468	-0.135783	0.243986	0.299213	-0.594771	1.000000
-0.311941	-0.187690	-0.311174	-0.584730	-0.181818	-0.441718	-0.381733	-0.442786	-0.171717	-0.531915	-0.873959	-0.708729	-0.820949	-0.932357	-0.724138	-0.578947	-0.757576	-0.547170	-0.661972	-0.793103	-0.433654	-0.022388	-0.344688	-0.697994	-0.026316	-0.229874	-0.170927	-0.003436	-0.200787	-0.398693	1.000000
-0.427422	-0.410889	-0.463479	-0.677370	-0.327273	-0.883436	-0.878220	-0.711443	-0.585859	-0.617021	-0.947845	-0.123978	-0.961080	-0.972514	-0.862069	-0.954887	-0.934343	-0.547170	-0.464789	-0.931034	-0.617930	-0.424840	-0.660840	-0.822700	-0.657895	-0.963143	-0.923323	-0.656357	-0.830709	-0.908497	-1.000000
-0.384827	-0.248563	-0.383457	-0.647338	-0.109091	-0.343558	-0.503513	-0.462687	-0.333333	-0.404255	-0.926838	-0.897901	-0.925741	-0.956227	-0.793103	-0.699248	-0.848485	-0.509434	-0.830986	-0.862069	-0.459267	-0.253731	-0.433338	-0.727094	0.184211	-0.233754	-0.196486	0.553265	-0.507874	-0.320261	1.000000
-0.388613	-0.197159	-0.414139	-0.644115	-0.472727	-0.748466	-0.854801	-0.800995	-0.272727	-0.744681	-0.908729	-0.794033	-0.923197	-0.948719	-0.931034	-0.864662	-0.929293	-0.735849	-0.830986	-1.000000	-0.430808	-0.028252	-0.481149	-0.703746	-0.500000	-0.656644	-0.667732	-0.237113	-0.437008	-0.790850	1.000000
-0.624308	-0.212716	-0.611499	-0.806914	0.272727	-0.368098	-0.512881	-0.432836	-0.151515	-0.191489	-0.909453	-0.527956	-0.899637	-0.962017	-0.586207	-0.759398	-0.868687	-0.622642	-0.830986	-0.862069	-0.650658	0.243070	-0.633348	-0.838380	0.578947	-0.528613	-0.357827	-0.024055	-0.448819	-0.464052	1.000000
0.144304	0.021305	0.167991	-0.185154	-0.309091	0.226994	-0.011710	-0.004975	0.262626	-0.446809	-0.370518	-0.422762	-0.239222	-0.633551	-0.655172	0.488722	-0.510101	-0.018868	0.267606	-0.517241	0.149769	0.127399	0.264904	-0.279493	-0.289474	0.390883	0.156550	0.711340	0.224409	-0.359477	1.000000
-0.414170	-0.181603	-0.424642	-0.670838	-0.200000	-0.472393	-0.611241	-0.472637	-0.303030	-0.489362	-0.940601	-0.888619	-0.945625	-0.971281	-0.931034	-0.819549	-0.924242	-0.735849	-0.915493	-0.931034	-0.409463	-0.047441	-0.451267	-0.726947	0.039474	-0.295829	-0.404153	0.106529	-0.161417	-0.464052	1.000000
0.104548	-0.466351	0.104416	-0.208908	0.036364	-0.079755	-0.077283	0.004975	-0.141414	-0.574468	-0.625498	-0.866077	-0.666777	-0.758094	-0.724138	-0.428571	-0.717172	-0.358491	-0.549296	-0.793103	0.059409	-0.504264	-0.002042	-0.320783	0.276316	-0.064985	0.172524	0.635739	-0.118110	-0.516340	1.000000
-0.884992	-0.517754	-0.890540	-0.950456	-0.400000	-0.754601	-0.925059	-0.940299	-0.282828	-0.361702	-0.968127	-0.736133	-0.968242	-0.994759	-0.517241	-0.789474	-0.919192	-0.773585	-0.492958	-0.862069	-0.926432	-0.470149	-0.931770	-0.971982	-0.223684	-0.788555	-0.889776	-0.821306	-0.393701	-0.751634	-1.000000
-0.414170	-0.394657	-0.416903	-0.668208	0.145455	-0.361963	-0.423888	-0.273632	0.080808	-0.234043	-0.873234	-0.763978	-0.892569	-0.934822	-0.655172	-0.684211	-0.853535	-0.547170	-0.746479	-0.793103	-0.449306	-0.150853	-0.478161	-0.717755	0.421053	-0.243453	-0.199681	0.436426	-0.078740	-0.176471	1.000000
-0.520186	-0.667230	-0.526639	-0.740573	-0.090909	-0.558282	-0.690867	-0.731343	-0.373737	-0.574468	-0.889895	-0.836906	-0.897187	-0.951184	-0.793103	-0.819549	-0.883838	-0.773585	-0.830986	-0.931034	-0.585201	-0.537313	-0.606853	-0.804660	0.026316	-0.633366	-0.512780	-0.553265	-0.531496	-0.633987	-1.000000
-0.547636	-0.195807	-0.572524	-0.758727	-0.400000	-0.809816	-0.920375	-0.890547	-0.555556	-0.617021	-0.787034	-0.624309	-0.823022	-0.919058	-0.724138	-0.879699	-0.939394	-0.735849	-0.549296	-0.931034	-0.640697	-0.269723	-0.675581	-0.837151	-0.513158	-0.885548	-0.912141	-0.745704	-0.657480	-0.856209	-1.000000
-0.369681	-0.551573	-0.399903	-0.636649	-0.563636	-0.742331	-0.911007	-0.830846	-0.707071	-0.574468	-0.945672	-0.751160	-0.934788	-0.971057	-0.862069	-0.849624	-0.944444	-0.698113	-0.859155	-0.862069	-0.520455	-0.404584	-0.545097	-0.768236	-0.500000	-0.745878	-0.832268	-0.408935	-0.688976	-0.673203	-1.000000
